MONTHS_SINCE_ORIGIN,DONOR_AGE,IN_HOUSE,SES,CLUSTER_CODE,INCOME_GROUP,MOR_HIT_RATE,MEDIAN_HOME_VALUE,MEDIAN_HOUSEHOLD_INCOME,PCT_OWNER_OCCUPIED,PER_CAPITA_INCOME,PCT_ATTRIBUTE1,PCT_ATTRIBUTE2,PCT_ATTRIBUTE3,PCT_ATTRIBUTE4,PEP_STAR,RECENT_STAR_STATUS,FREQUENCY_STATUS_97NK,RECENT_RESPONSE_PROP,RECENT_AVG_GIFT_AMT,RECENT_CARD_RESPONSE_PROP,RECENT_AVG_CARD_GIFT_AMT,RECENT_RESPONSE_COUNT,RECENT_CARD_RESPONSE_COUNT,MONTHS_SINCE_LAST_PROM_RESP,LIFETIME_CARD_PROM,LIFETIME_PROM,LIFETIME_GIFT_AMOUNT,LIFETIME_GIFT_COUNT,LIFETIME_AVG_GIFT_AMT,LIFETIME_GIFT_RANGE,LAST_GIFT_AMT,CARD_PROM_12,NUMBER_PROM_12,MONTHS_SINCE_LAST_GIFT,MONTHS_SINCE_FIRST_GIFT,FILE_CARD_GIFT,URBANICITY_e,DONOR_GENDER_e,OVERLAY_SOURCE_e,RECENCY_STATUS_96NK_e,DONATION_TYPE
125.0,61.0,0.0,1.0,12.0,3.0,10.0,902.0,468.0,88.0,20328.0,2.0,25.0,40.0,27.0,1.0,1.0,3.0,0.278,4.6,0.28600000000000003,5.0,5.0,2.0,15.0,26.0,65.0,61.0,15.0,4.07,5.0,5.0,5.0,12.0,15.0,125.0,10.0,2.0,0.0,0.0,4.0,E
101.0,61.0,0.0,2.0,20.0,5.0,2.0,719.0,365.0,94.0,18970.0,0.0,25.0,17.0,29.0,1.0,1.0,4.0,0.333,5.0,0.4,5.0,6.0,4.0,15.0,25.0,66.0,88.0,20.0,4.4,4.0,5.0,6.0,13.0,15.0,93.0,10.0,2.0,1.0,0.0,4.0,E
113.0,42.0,0.0,2.0,18.0,4.629973991559472,0.0,833.0,381.0,90.0,13716.0,0.0,30.0,44.0,21.0,0.0,0.0,1.0,0.1,16.0,0.111,12.0,2.0,1.0,26.0,23.0,54.0,64.0,7.0,9.14,17.0,20.0,5.0,10.0,26.0,101.0,6.0,2.0,0.0,2.0,0.0,B
65.0,57.0,0.0,2.0,39.0,4.154028417644353,0.0,849.0,344.0,96.0,12940.0,0.0,28.0,31.0,8.0,1.0,0.0,3.0,0.19,21.25,0.1,25.0,4.0,1.0,16.0,18.0,46.0,125.0,7.0,17.86,15.0,25.0,6.0,15.0,16.0,57.0,2.0,3.0,1.0,2.0,0.0,D
113.0,56.0,0.0,2.0,49.0,4.0,0.0,646.0,349.0,92.0,12807.0,0.0,34.0,43.0,22.0,1.0,8.0,1.0,0.095,16.0,0.1,15.0,2.0,1.0,26.0,28.0,73.0,210.0,18.0,11.67,14.0,17.0,5.0,10.0,26.0,113.0,10.0,1.0,1.0,0.0,0.0,C
77.0,85.0,0.0,2.0,39.0,3.0,1.0,699.0,246.0,65.0,11020.0,0.0,33.0,26.0,21.0,0.0,0.0,2.0,0.133,17.0,0.0,0.0,2.0,0.0,18.0,18.0,48.0,68.0,5.0,13.6,8.0,18.0,6.0,13.0,18.0,77.0,2.0,3.0,0.0,0.0,0.0,B
41.0,55.21419242842394,0.0,2.0,43.0,2.0,0.0,575.0,249.0,71.0,9843.0,0.0,30.0,37.0,14.0,1.0,0.0,1.0,0.14300000000000002,12.67,0.3,12.67,3.0,3.0,24.0,15.0,36.0,50.0,5.0,10.0,15.0,20.0,6.0,12.0,24.0,40.0,4.0,1.0,1.0,3.0,0.0,B
41.0,53.11659084202704,0.0,2.0,45.0,3.453414851053308,0.0,487.0,248.0,80.0,10792.0,0.0,27.0,29.0,28.0,1.0,1.0,3.0,0.368,16.43,0.5,18.0,7.0,5.0,24.0,15.0,36.0,140.0,11.0,12.73,47.0,15.0,6.0,12.0,24.0,41.0,6.0,1.0,0.0,2.0,4.0,C
29.0,43.0,0.0,2.0,45.0,4.0,1.0,391.0,280.0,84.0,12693.0,0.0,28.0,31.0,29.0,0.0,0.0,1.0,0.077,15.0,0.16699999999999998,15.0,1.0,1.0,26.0,8.0,17.0,15.0,1.0,15.0,0.0,15.0,3.0,7.0,26.0,26.0,1.0,1.0,0.0,0.0,3.0,E
65.0,52.0,0.0,1.0,14.0,7.0,3.0,1300.0,596.0,93.0,28518.0,0.0,41.0,41.0,13.0,0.0,0.0,1.0,0.105,17.5,0.222,17.5,2.0,2.0,24.0,20.0,48.0,63.0,7.0,9.0,17.0,15.0,6.0,11.0,24.0,65.0,3.0,2.0,0.0,0.0,0.0,C
29.0,69.0,0.0,3.0,9.0,6.0,25.0,375.0,167.0,80.0,9007.0,0.0,28.0,23.0,29.0,0.0,0.0,2.0,0.182,15.0,0.2,10.0,2.0,1.0,18.0,9.0,20.0,30.0,2.0,15.0,10.0,20.0,6.0,12.0,18.0,24.0,1.0,4.0,0.0,0.0,3.0,C
77.0,38.0,0.0,2.0,7.0,3.0,1.0,780.0,278.0,44.0,14360.0,2.0,28.0,48.0,25.0,1.0,0.0,2.0,0.16699999999999998,21.0,0.222,27.0,3.0,2.0,24.0,16.0,43.0,99.0,7.0,14.14,30.0,17.0,6.0,12.0,21.0,69.0,3.0,4.0,1.0,0.0,0.0,D
89.0,70.0,0.0,1.0,1.0,3.7549519677662895,0.0,792.0,277.0,27.0,28311.0,0.0,17.0,25.0,16.0,0.0,0.0,4.0,0.429,8.67,0.5,8.33,6.0,3.0,18.0,11.0,32.0,81.0,14.0,5.79,10.0,10.0,2.0,5.0,18.0,86.0,6.0,4.0,0.0,2.0,0.0,E
137.0,46.0,0.0,2.0,20.0,2.0,2.0,878.0,412.0,93.0,18625.0,0.0,32.0,24.0,59.0,1.0,0.0,4.0,0.421,13.0,0.6,13.5,8.0,6.0,16.0,28.0,63.0,162.0,16.0,10.13,10.0,14.0,6.0,16.0,16.0,128.0,10.0,2.0,1.0,0.0,0.0,C
65.0,41.0,0.0,1.0,12.0,5.0,1.0,753.0,341.0,95.0,15502.0,0.0,30.0,7.0,67.0,1.0,1.0,3.0,0.316,10.0,0.3,10.0,6.0,3.0,19.0,19.0,49.0,210.0,25.0,8.4,5.0,10.0,5.0,10.0,19.0,65.0,9.0,2.0,0.0,0.0,4.0,D
77.0,71.0,0.0,2.0,16.0,2.0,0.0,680.0,335.0,83.0,13525.0,0.0,35.0,21.0,45.0,1.0,1.0,3.0,0.235,7.75,0.375,7.0,4.0,3.0,20.0,19.0,52.0,70.0,11.0,6.36,7.0,10.0,6.0,12.0,20.0,69.0,6.0,2.0,1.0,0.0,4.0,D
137.0,81.0,0.0,2.0,26.0,2.0,4.0,813.0,216.0,44.0,18722.0,0.0,50.0,11.0,47.0,1.0,1.0,4.0,0.273,3.67,0.25,5.0,3.0,1.0,18.0,23.0,56.0,46.0,17.0,2.71,3.0,3.0,4.0,9.0,18.0,130.0,12.0,0.0,0.0,0.0,4.0,E
29.0,52.359870418682576,0.0,1.0,11.0,4.971143892108644,0.0,920.0,419.0,73.0,18450.0,0.0,37.0,29.0,21.0,0.0,0.0,1.0,0.16699999999999998,12.5,0.4,12.5,2.0,2.0,19.0,8.0,21.0,25.0,2.0,12.5,15.0,20.0,4.0,11.0,19.0,28.0,2.0,2.0,1.0,2.0,0.0,B
29.0,29.0,0.0,2.0,17.0,5.0,0.0,889.0,272.0,30.0,14767.0,0.0,27.0,40.0,28.0,0.0,0.0,1.0,0.077,17.0,0.0,0.0,1.0,0.0,25.0,8.0,23.0,32.0,2.0,16.0,2.0,17.0,4.0,9.0,25.0,31.0,0.0,2.0,0.0,3.0,0.0,C
125.0,59.0,0.0,1.0,11.0,4.715074608108795,0.0,1138.0,545.0,71.0,23589.0,0.0,37.0,23.0,22.0,1.0,1.0,3.0,0.227,10.4,0.0,0.0,5.0,0.0,18.0,33.0,83.0,242.0,25.0,9.68,10.0,12.0,6.0,15.0,18.0,124.0,8.0,2.0,0.0,2.0,4.0,C
137.0,64.13546296764007,0.0,2.0,18.0,5.0,10.0,884.0,425.0,85.0,18495.0,0.0,37.0,22.0,31.0,1.0,0.0,4.0,0.438,5.71,0.625,5.4,7.0,5.0,17.0,27.0,59.0,75.0,16.0,4.69,4.0,7.0,6.0,13.0,17.0,130.0,10.0,2.0,1.0,0.0,0.0,E
113.0,74.0,0.0,1.0,15.0,4.394258938307616,0.0,866.0,375.0,80.0,24617.0,0.0,25.0,40.0,24.0,1.0,1.0,3.0,0.28600000000000003,15.83,0.273,15.0,6.0,3.0,17.0,30.0,74.0,290.0,20.0,14.5,15.0,15.0,6.0,14.0,17.0,113.0,9.0,2.0,1.0,2.0,4.0,C
17.0,87.0,0.0,1.0,13.0,6.0,25.0,3410.0,710.0,77.0,47973.0,1.0,41.0,5.0,59.0,0.0,0.0,1.0,0.2,25.0,0.5,25.0,1.0,1.0,17.0,6.0,14.0,25.0,1.0,25.0,0.0,25.0,5.0,11.0,17.0,17.0,1.0,2.0,0.0,0.0,2.0,B
29.0,65.0,0.0,1.0,13.0,4.0,29.0,1515.0,648.0,90.0,25787.0,0.0,33.0,13.0,42.0,0.0,0.0,2.0,0.16699999999999998,14.0,0.16699999999999998,13.0,2.0,1.0,18.0,10.0,22.0,28.0,2.0,14.0,2.0,15.0,6.0,12.0,18.0,23.0,1.0,2.0,1.0,0.0,3.0,C
65.0,33.0,0.0,1.0,12.0,5.0,0.0,1122.0,554.0,98.0,20341.0,0.0,19.0,47.0,12.0,0.0,0.0,2.0,0.095,22.5,0.182,22.5,2.0,2.0,22.0,21.0,49.0,201.0,8.0,25.13,75.0,25.0,6.0,13.0,18.0,57.0,4.0,2.0,0.0,0.0,0.0,B
41.0,72.0,0.0,2.0,18.0,5.0,27.0,908.0,487.0,96.0,14526.0,0.0,22.0,54.0,16.0,1.0,0.0,4.0,0.364,5.38,0.455,5.6,8.0,5.0,18.0,17.0,38.0,56.0,11.0,5.09,4.0,5.0,6.0,12.0,18.0,44.0,6.0,2.0,0.0,0.0,0.0,E
137.0,54.0,0.0,2.0,44.0,3.0,1.0,570.0,280.0,89.0,11330.0,0.0,35.0,37.0,35.0,1.0,1.0,4.0,0.579,7.27,0.667,9.5,11.0,6.0,3.0,33.0,84.0,235.0,44.0,5.34,23.0,10.0,5.0,13.0,17.0,129.0,23.0,1.0,0.0,1.0,4.0,E
113.0,79.0,0.0,2.0,45.0,3.0,0.0,465.0,213.0,77.0,10736.0,0.0,35.0,27.0,39.0,1.0,0.0,3.0,0.211,10.0,0.333,10.0,4.0,3.0,18.0,27.0,65.0,113.0,15.0,7.53,9.0,10.0,6.0,13.0,18.0,111.0,9.0,1.0,1.0,3.0,0.0,E
41.0,62.0,0.0,1.0,24.0,4.0,3.0,973.0,468.0,94.0,17726.0,0.0,23.0,32.0,38.0,1.0,5.0,1.0,0.158,12.33,0.2,13.5,3.0,2.0,22.0,16.0,36.0,57.0,5.0,11.4,5.0,15.0,6.0,12.0,22.0,45.0,4.0,0.0,0.0,1.0,0.0,B
29.0,39.0,0.0,2.0,28.0,5.0,10.0,760.0,469.0,98.0,17948.0,0.0,60.0,0.0,16.0,1.0,1.0,3.0,0.333,7.8,0.5710000000000001,7.5,5.0,4.0,18.0,11.0,26.0,39.0,5.0,7.8,5.0,9.0,6.0,12.0,18.0,32.0,4.0,0.0,0.0,1.0,4.0,D
125.0,86.0,0.0,1.0,24.0,4.1493605236471875,0.0,780.0,477.0,97.0,16525.0,0.0,29.0,40.0,13.0,1.0,1.0,4.0,0.5,4.25,0.6,4.17,8.0,6.0,17.0,29.0,62.0,68.5,22.0,3.11,5.0,6.0,6.0,12.0,17.0,125.0,16.0,0.0,0.0,2.0,4.0,E
89.0,57.0,0.0,2.0,49.0,4.0,0.0,585.0,281.0,79.0,11157.0,0.0,24.0,46.0,20.0,1.0,0.0,1.0,0.15,19.33,0.1,20.0,3.0,1.0,17.0,22.0,51.0,139.0,12.0,11.58,17.0,20.0,4.0,8.0,17.0,87.0,6.0,1.0,0.0,3.0,0.0,D
125.0,67.01597375239321,0.0,2.0,45.0,2.0,1.0,446.0,220.0,86.0,13536.0,0.0,35.0,26.0,35.0,1.0,1.0,3.0,0.235,8.25,0.444,8.25,4.0,4.0,17.0,30.0,71.0,106.0,20.0,5.3,9.0,10.0,6.0,14.0,17.0,124.0,16.0,1.0,1.0,1.0,4.0,D
29.0,59.0,0.0,2.0,39.0,2.0,0.0,653.0,327.0,72.0,13079.0,0.0,28.0,27.0,36.0,0.0,0.0,1.0,0.14300000000000002,17.0,0.14300000000000002,10.0,2.0,1.0,18.0,11.0,23.0,34.0,2.0,17.0,14.0,24.0,6.0,12.0,18.0,29.0,1.0,3.0,0.0,3.0,0.0,B
77.0,81.0,0.0,2.0,49.0,1.0,6.0,604.0,318.0,83.0,12097.0,0.0,31.0,31.0,22.0,1.0,1.0,4.0,0.4,7.13,0.3,6.67,8.0,3.0,17.0,22.0,57.0,145.0,22.0,6.59,4.0,9.0,6.0,13.0,17.0,67.0,7.0,1.0,0.0,0.0,4.0,E
101.0,46.0,0.0,1.0,24.0,7.0,1.0,870.0,472.0,83.0,16805.0,0.0,45.0,34.0,41.0,1.0,11.0,1.0,0.105,13.0,0.125,14.0,2.0,1.0,16.0,25.0,72.0,178.0,21.0,8.48,9.0,14.0,5.0,13.0,16.0,101.0,9.0,0.0,1.0,0.0,0.0,C
137.0,60.0,0.0,2.0,25.0,3.0,1.0,797.0,259.0,47.0,12827.0,0.0,24.0,34.0,27.0,1.0,1.0,4.0,0.444,4.0,0.75,4.33,4.0,3.0,16.0,19.0,50.0,98.0,31.0,3.16,3.0,5.0,3.0,6.0,16.0,130.0,15.0,0.0,0.0,1.0,4.0,E
101.0,49.0,0.0,2.0,38.0,2.0,4.0,418.0,190.0,34.0,13707.0,0.0,23.0,25.0,9.0,1.0,0.0,1.0,0.1,19.0,0.0,0.0,2.0,0.0,18.0,21.0,45.0,75.0,7.0,10.71,18.0,21.0,4.0,7.0,18.0,91.0,3.0,3.0,1.0,0.0,0.0,C
125.0,66.78078585576174,0.0,2.0,45.0,3.0,10.0,331.0,248.0,74.0,10969.0,1.0,31.0,27.0,41.0,1.0,1.0,3.0,0.35700000000000004,8.0,0.429,8.0,5.0,3.0,16.0,26.0,59.0,93.0,17.0,5.47,5.0,8.0,5.0,12.0,16.0,124.0,9.0,1.0,1.0,0.0,4.0,E
137.0,53.0,0.0,2.0,39.0,4.0,28.0,595.0,339.0,91.0,11471.0,0.0,25.0,28.0,38.0,1.0,1.0,3.0,0.263,8.6,0.273,10.0,5.0,3.0,19.0,33.0,69.0,131.0,22.0,5.95,9.0,5.0,6.0,12.0,19.0,119.0,11.0,3.0,1.0,0.0,4.0,E
89.0,80.0,0.0,2.0,45.0,1.0,25.0,303.0,254.0,88.0,12469.0,0.0,30.0,27.0,31.0,1.0,1.0,4.0,0.4,4.0,0.625,4.2,6.0,5.0,17.0,22.0,55.0,67.0,18.0,3.72,4.0,6.0,6.0,13.0,17.0,79.0,9.0,1.0,1.0,0.0,4.0,E
53.0,56.73659787072989,0.0,3.0,51.0,3.218807598439843,0.0,493.0,244.0,82.0,12517.0,0.0,27.0,22.0,38.0,0.0,0.0,2.0,0.111,12.5,0.125,5.0,2.0,1.0,17.0,17.0,42.0,50.0,4.0,12.5,15.0,5.0,4.0,10.0,17.0,53.0,2.0,1.0,1.0,2.0,0.0,D
101.0,75.0,0.0,2.0,45.0,4.0,0.0,359.0,168.0,50.0,9568.0,0.0,30.0,13.0,47.0,1.0,5.0,1.0,0.091,18.0,0.182,18.0,2.0,2.0,25.0,27.0,66.0,143.0,12.0,11.92,15.0,18.0,6.0,11.0,25.0,93.0,9.0,1.0,1.0,3.0,0.0,B
65.0,68.0,0.0,2.0,45.0,1.0,9.0,476.0,202.0,64.0,10581.0,0.0,31.0,17.0,31.0,1.0,1.0,2.0,0.263,13.6,0.455,13.6,5.0,5.0,17.0,23.0,53.0,161.0,15.0,10.73,11.0,16.0,6.0,13.0,17.0,64.0,10.0,1.0,0.0,0.0,4.0,C
77.0,50.0,0.0,1.0,42.0,6.0,2.0,698.0,388.0,95.0,12449.0,0.0,32.0,44.0,18.0,1.0,0.0,2.0,0.19,11.0,0.273,11.0,4.0,3.0,20.0,24.0,61.0,209.0,22.0,9.5,12.0,11.0,6.0,13.0,20.0,76.0,10.0,1.0,1.0,0.0,0.0,D
41.0,34.0,0.0,1.0,35.0,5.044697932366095,0.0,784.0,389.0,76.0,15497.0,0.0,26.0,45.0,18.0,1.0,0.0,3.0,0.316,6.17,0.5,6.4,6.0,5.0,16.0,14.0,34.0,47.0,8.0,5.88,5.0,10.0,5.0,11.0,16.0,40.0,6.0,3.0,0.0,2.0,0.0,E
77.0,56.05004167516752,0.0,2.0,27.0,4.703787322666808,0.0,3303.0,533.0,51.0,24251.0,0.0,23.0,44.0,17.0,1.0,0.0,1.0,0.05,20.0,0.0,0.0,1.0,0.0,26.0,18.0,47.0,56.0,4.0,14.0,10.0,20.0,5.0,11.0,26.0,77.0,1.0,0.0,0.0,2.0,0.0,B
137.0,59.0,0.0,3.0,51.0,1.0,4.0,198.0,173.0,84.0,7616.0,0.0,27.0,37.0,23.0,1.0,1.0,2.0,0.19,4.25,0.2,4.0,4.0,2.0,23.0,31.0,70.0,105.0,21.0,5.0,23.0,25.0,6.0,13.0,18.0,126.0,15.0,1.0,0.0,0.0,4.0,E
137.0,66.2002274679015,0.0,3.0,51.0,1.0,0.0,281.0,176.0,83.0,7683.0,0.0,30.0,33.0,28.0,1.0,0.0,3.0,0.211,9.25,0.375,7.33,4.0,3.0,16.0,28.0,63.0,65.0,11.0,5.91,13.0,5.0,6.0,14.0,16.0,126.0,10.0,1.0,0.0,3.0,0.0,D
89.0,83.0,0.0,2.0,49.0,2.585612505434086,0.0,473.0,216.0,91.0,9206.0,0.0,34.0,29.0,33.0,1.0,1.0,4.0,0.444,3.63,0.545,3.83,8.0,6.0,17.0,25.0,63.0,122.0,32.0,3.81,8.0,5.0,6.0,12.0,17.0,80.0,15.0,1.0,0.0,2.0,4.0,E
17.0,77.0,0.0,2.0,37.0,1.0,0.0,522.0,227.0,70.0,12849.0,0.0,44.0,14.0,40.0,0.0,0.0,1.0,0.2,20.0,0.5,20.0,1.0,1.0,17.0,5.0,13.0,20.0,1.0,20.0,0.0,20.0,4.0,10.0,17.0,17.0,1.0,3.0,0.0,0.0,2.0,B
53.0,79.0,0.0,2.0,49.0,2.0,7.0,486.0,262.0,83.0,10756.0,0.0,27.0,25.0,30.0,1.0,1.0,3.0,0.158,9.67,0.222,10.0,3.0,2.0,16.0,16.0,42.0,56.0,7.0,8.0,6.0,11.0,6.0,14.0,16.0,52.0,5.0,1.0,1.0,0.0,4.0,E
41.0,59.0,0.0,2.0,46.0,4.0,0.0,435.0,181.0,89.0,9026.0,0.0,36.0,23.0,40.0,1.0,0.0,3.0,0.19,8.0,0.4,8.0,4.0,4.0,19.0,16.0,38.0,48.0,6.0,8.0,7.0,5.0,6.0,12.0,19.0,44.0,6.0,1.0,0.0,0.0,0.0,E
29.0,73.0,0.0,3.0,53.0,2.0,0.0,357.0,164.0,82.0,8443.0,0.0,38.0,12.0,43.0,0.0,0.0,1.0,0.133,25.0,0.14300000000000002,25.0,2.0,1.0,19.0,11.0,24.0,50.0,2.0,25.0,0.0,25.0,6.0,13.0,19.0,30.0,1.0,1.0,0.0,0.0,0.0,B
137.0,59.0,0.0,3.0,51.0,7.0,0.0,333.0,173.0,85.0,7230.0,0.0,36.0,28.0,36.0,1.0,1.0,2.0,0.333,11.75,0.375,10.67,4.0,3.0,23.0,28.0,54.0,93.5,18.0,5.19,13.5,15.0,5.0,8.0,23.0,128.0,12.0,1.0,0.0,0.0,4.0,C
89.0,72.0,0.0,3.0,51.0,1.0,7.0,267.0,208.0,90.0,8548.0,0.0,31.0,23.0,40.0,0.0,0.0,1.0,0.095,20.0,0.2,20.0,2.0,2.0,24.0,25.0,62.0,171.0,10.0,17.1,10.0,20.0,6.0,11.0,24.0,89.0,6.0,1.0,1.0,0.0,0.0,B
41.0,37.0,0.0,2.0,49.0,5.0,0.0,542.0,280.0,94.0,10254.0,0.0,23.0,40.0,20.0,0.0,0.0,1.0,0.053,15.0,0.0,0.0,1.0,0.0,19.0,15.0,35.0,35.0,5.0,7.0,10.0,15.0,6.0,12.0,19.0,44.0,1.0,1.0,1.0,1.0,0.0,B
137.0,68.22693028717974,0.0,3.0,53.0,2.0,3.0,167.0,214.0,79.0,9452.0,0.0,32.0,27.0,32.0,1.0,1.0,4.0,0.429,16.83,0.5710000000000001,16.25,6.0,4.0,15.0,19.0,52.0,245.0,17.0,14.41,10.0,20.0,4.0,9.0,15.0,127.0,11.0,1.0,0.0,0.0,4.0,B
137.0,36.0,0.0,2.0,43.0,1.0,32.0,396.0,248.0,78.0,10419.0,0.0,34.0,27.0,35.0,1.0,1.0,4.0,0.364,4.5,0.6,5.0,4.0,3.0,17.0,19.0,40.0,37.5,12.0,3.13,3.5,5.0,3.0,6.0,17.0,120.0,8.0,1.0,1.0,0.0,4.0,E
113.0,67.0,0.0,2.0,43.0,4.0,14.0,396.0,248.0,78.0,10419.0,0.0,34.0,27.0,35.0,1.0,0.0,3.0,0.15,12.67,0.333,12.67,3.0,3.0,16.0,26.0,63.0,107.0,11.0,9.73,9.0,14.0,6.0,15.0,15.0,111.0,9.0,1.0,1.0,0.0,0.0,C
137.0,57.0,0.0,2.0,36.0,7.0,0.0,432.0,311.0,75.0,11095.0,0.0,35.0,8.0,27.0,1.0,0.0,1.0,0.059,10.0,0.14300000000000002,10.0,1.0,1.0,18.0,30.0,74.0,183.0,17.0,10.76,15.0,10.0,4.0,11.0,18.0,130.0,11.0,3.0,0.0,0.0,0.0,D
137.0,85.0,0.0,2.0,27.0,2.0,19.0,428.0,205.0,65.0,11192.0,0.0,32.0,10.0,38.0,1.0,0.0,1.0,0.19,13.75,0.3,15.0,4.0,3.0,24.0,32.0,74.0,180.0,16.0,11.25,20.0,10.0,5.0,10.0,24.0,126.0,9.0,0.0,0.0,0.0,0.0,D
137.0,27.0,0.0,2.0,28.0,2.0,1.0,595.0,332.0,89.0,18324.0,0.0,39.0,15.0,60.0,1.0,0.0,1.0,0.133,10.0,0.28600000000000003,10.0,2.0,2.0,17.0,24.0,68.0,114.0,16.0,7.13,8.0,10.0,2.0,5.0,17.0,127.0,13.0,0.0,1.0,0.0,0.0,D
89.0,57.39126235325426,0.0,2.0,48.0,3.538114991340718,0.0,460.0,247.0,71.0,11245.0,2.0,21.0,11.0,33.0,1.0,0.0,3.0,0.227,11.8,0.455,11.8,5.0,5.0,16.0,24.0,61.0,103.0,11.0,9.36,10.0,10.0,6.0,15.0,16.0,89.0,9.0,1.0,0.0,2.0,0.0,E
77.0,59.0,0.0,2.0,43.0,1.0,0.0,216.0,211.0,76.0,9250.0,0.0,31.0,29.0,18.0,1.0,1.0,3.0,0.211,6.75,0.2,7.0,4.0,2.0,21.0,23.0,57.0,95.0,16.0,5.94,7.0,10.0,6.0,13.0,18.0,74.0,7.0,1.0,1.0,0.0,4.0,D
77.0,57.99231921680273,0.0,2.0,36.0,3.5584023554112125,0.0,422.0,228.0,62.0,10092.0,0.0,26.0,33.0,32.0,1.0,4.0,1.0,0.14300000000000002,10.67,0.0,0.0,3.0,0.0,18.0,23.0,58.0,112.0,18.0,6.22,10.0,12.0,5.0,12.0,18.0,75.0,7.0,3.0,1.0,2.0,0.0,D
137.0,47.0,0.0,2.0,36.0,7.0,1.0,527.0,275.0,79.0,10866.0,0.0,23.0,36.0,23.0,1.0,0.0,1.0,0.053,20.0,0.0,0.0,1.0,0.0,18.0,31.0,67.0,142.0,11.0,12.91,15.0,20.0,6.0,13.0,18.0,124.0,8.0,3.0,0.0,0.0,0.0,B
77.0,61.0,0.0,2.0,49.0,4.0,6.0,499.0,247.0,79.0,12213.0,0.0,39.0,30.0,28.0,1.0,0.0,1.0,0.059,20.0,0.14300000000000002,20.0,1.0,1.0,22.0,15.0,40.0,54.0,4.0,13.5,15.0,20.0,4.0,10.0,22.0,77.0,3.0,1.0,1.0,0.0,0.0,D
89.0,42.0,0.0,2.0,25.0,2.0,4.0,462.0,224.0,33.0,8866.0,15.0,31.0,49.0,9.0,0.0,0.0,1.0,0.105,14.0,0.125,16.0,2.0,1.0,15.0,23.0,58.0,112.0,14.0,8.0,13.0,16.0,5.0,12.0,15.0,88.0,5.0,0.0,1.0,0.0,0.0,C
137.0,65.0,0.0,2.0,27.0,5.0,0.0,554.0,294.0,84.0,10936.0,16.0,26.0,23.0,36.0,1.0,0.0,1.0,0.077,11.0,0.0,0.0,1.0,0.0,19.0,26.0,65.0,128.0,17.0,7.53,12.0,11.0,4.0,11.0,19.0,129.0,7.0,0.0,1.0,3.0,0.0,E
137.0,71.66734980410945,0.0,2.0,43.0,1.0,5.0,397.0,166.0,55.0,10630.0,0.0,36.0,24.0,42.0,1.0,1.0,3.0,0.19,11.75,0.1,10.0,4.0,1.0,15.0,33.0,84.0,287.0,32.0,8.97,14.0,15.0,6.0,14.0,15.0,127.0,17.0,1.0,0.0,1.0,4.0,E
29.0,30.0,0.0,2.0,36.0,2.0,0.0,213.0,222.0,77.0,12227.0,0.0,57.0,32.0,35.0,1.0,0.0,4.0,0.545,5.33,0.5,5.67,6.0,3.0,17.0,10.0,24.0,41.0,8.0,5.13,4.0,5.0,6.0,13.0,17.0,28.0,3.0,3.0,0.0,0.0,0.0,E
137.0,68.71396585472331,0.0,2.0,49.0,1.0,0.0,365.0,255.0,77.0,11180.0,0.0,30.0,39.0,37.0,1.0,11.0,1.0,0.048,15.0,0.0,0.0,1.0,0.0,30.0,30.0,70.0,104.0,15.0,6.93,22.0,25.0,6.0,13.0,18.0,126.0,9.0,1.0,1.0,3.0,0.0,E
29.0,87.0,0.0,2.0,49.0,1.0,0.0,338.0,248.0,81.0,11687.0,0.0,22.0,25.0,29.0,0.0,0.0,2.0,0.182,10.0,0.4,10.0,2.0,2.0,18.0,9.0,20.0,20.0,2.0,10.0,10.0,15.0,6.0,12.0,18.0,24.0,2.0,1.0,1.0,0.0,3.0,D
125.0,54.0,0.0,2.0,40.0,3.0,16.0,734.0,408.0,81.0,11843.0,0.0,37.0,49.0,19.0,1.0,1.0,4.0,0.333,6.86,0.364,8.0,7.0,4.0,15.0,29.0,72.0,122.0,24.0,5.08,9.0,5.0,6.0,14.0,15.0,118.0,11.0,3.0,0.0,0.0,4.0,E
137.0,67.0,0.0,2.0,17.0,2.0,0.0,857.0,245.0,48.0,12951.0,3.0,33.0,42.0,28.0,1.0,1.0,4.0,0.474,5.0,0.636,5.0,9.0,7.0,23.0,34.0,74.0,197.0,35.0,5.63,5.0,5.0,6.0,12.0,23.0,130.0,21.0,2.0,1.0,3.0,4.0,E
65.0,52.0,0.0,1.0,22.0,5.0,1.0,751.0,304.0,60.0,13051.0,1.0,21.0,43.0,23.0,1.0,1.0,3.0,0.2,11.25,0.222,10.0,4.0,2.0,18.0,17.0,44.0,69.0,8.0,8.63,10.0,15.0,6.0,13.0,18.0,56.0,4.0,0.0,0.0,0.0,4.0,C
29.0,65.0,0.0,3.0,31.0,7.0,0.0,425.0,85.0,1.0,10792.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14300000000000002,15.0,0.14300000000000002,20.0,2.0,1.0,21.0,11.0,26.0,45.0,3.0,15.0,10.0,20.0,6.0,12.0,21.0,32.0,1.0,0.0,0.0,3.0,0.0,B
